Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-03-15,3882.6357421875,3900.8100755188275,3843.756472149597,3858.1119847979994,3373143
2024-03-18,3821.21142578125,3915.303868475081,3789.3259103717037,3878.9551986813763,1526904
2024-03-19,3659.98876953125,3734.2504323086932,3650.1424666014186,3728.0389511805306,8931209
2024-03-20,3654.099609375,3697.442038718445,3644.253305423998,3667.995014019841,1817913
2024-03-21,3655.986083984375,3688.6078209191865,3633.0266519750294,3671.7219275853204,3829582
2024-03-22,3598.88671875,3623.824759601789,3547.446533332884,3586.0957562641374,5852485
2024-03-26,3568.1513671875,3631.8305162225056,3562.583993880569,3565.8508182724854,3440925
2024-03-27,3534.47119140625,3584.255159090906,3523.8886665462896,3578.2737319961457,1968575
2024-03-28,3567.046630859375,3602.65907796181,3534.1027302458065,3542.9369266623094,4311783
2024-04-01,3604.26953125,3619.499208082045,3577.8592779642013,3586.73930579266,1569676
2024-04-02,3573.948974609375,3597.9207404385384,3564.0105578655325,3579.65429127212,2142666
2024-04-03,3632.38232421875,3663.3936751293795,3543.7651451703696,3543.7651451703696,3973090
2024-04-04,3683.914794921875,3707.2422246114506,3621.293812578453,3658.7006456486115,3394637
2024-04-05,3661.78369140625,3682.7186864378496,3644.529574621965,3660.6334169539646,1636819
2024-04-08,3655.61767578125,3710.9227277310406,3644.068877210029,3665.2339237190768,2302538
2024-04-09,3631.692138671875,3695.463391899339,3611.9074203697137,3666.1543123632814,1876992
2024-04-10,3666.752197265625,3671.8594599447097,3605.419663202159,3640.7559988262524,2101965
2024-04-12,3682.166015625,3693.162817777665,3630.725838259486,3654.1914342233986,4354821
2024-04-15,3626.76904296875,3739.9560412971437,3606.3862709398386,3682.166211852168,4200329
2024-04-16,3563.826171875,3615.2663527431537,3554.670032660961,3590.6965366993572,3051420
2024-04-18,3553.8876953125,3621.983938050233,3542.84506135503,3567.5069887926393,3476284
2024-04-19,3520.943603515625,3545.191475811575,3497.6620065717075,3531.8022379238537,2957749
2024-04-22,3556.2802734375,3568.6111245390066,3507.876639180684,3530.8821260588365,1728883
2024-04-23,3565.574462890625,3584.2549637317557,3552.5995026977444,3567.737068587587,1807586
2024-04-24,3525.406982421875,3587.0156333989953,3519.3334438187635,3579.653877353025,1317312
2024-04-25,3544.869140625,3564.6078018941175,3506.95614613986,3507.1401450879403,2856271
2024-04-26,3516.480712890625,3567.5068368634634,3499.1805421614235,3547.583950815871,2039178
2024-04-29,3561.43359375,3568.427352070046,3514.5023975397753,3531.8025697028056,1110693
2024-04-30,3515.836181640625,3572.061677179968,3506.0359348375546,3563.0895379766434,2203078
2024-05-02,3555.084228515625,3562.2619859302818,3476.6355119648906,3476.6355119648906,2491044
2024-05-03,3536.771728515625,3582.9669296548414,3494.625852857069,3579.7919924770404,2962234
2024-05-06,3608.226806640625,3625.618865765193,3545.6058231496777,3545.6058231496777,2053831
2024-05-07,3661.507080078125,3669.8351109068294,3601.278762922236,3617.198604098228,2062112
2024-05-08,3659.6669921875,3666.43069555621,3624.3767082288086,3644.9895357076884,1247685
2024-05-09,3644.25341796875,3654.191834044049,3598.1044973888866,3645.9098580917957,1726486
2024-05-10,3583.24267578125,3656.5843507790987,3575.098867879944,3646.4619361248674,1672489
2024-05-13,3632.842529296875,3639.4680646589845,3561.2494084020914,3574.5925909400316,931326
2024-05-14,3589.960205078125,3631.0020839186186,3582.322338430397,3621.983888045264,1058317
2024-05-15,3570.819580078125,3613.6558418017335,3566.310594491623,3592.9969594097643,1115021
2024-05-16,3615.821044921875,3623.746152107256,3562.5702354838822,3606.691138597264,2599399
2024-05-17,3553.857421875,3633.4787144096645,3550.0570092318917,3632.551806574356,2765804
2024-05-21,3540.973388671875,3563.7290220685823,3531.565364339062,3550.6133662673315,1908117
2024-05-22,3551.9111328125,3560.485031032363,3538.5173586903757,3554.691856559483,1311168
2024-05-23,3608.869140625,3619.574971009692,3545.8858006651926,3560.206480963538,2095742
2024-05-24,3568.13134765625,3599.9243284199265,3563.311472664004,3594.7799452001173,1309452
2024-05-27,3565.86083984375,3622.680335515065,3560.577510431646,3573.229711889253,1841538
2024-05-28,3559.233642578125,3587.1336615753967,3550.0573446598887,3576.0107665007445,1801993
2024-05-29,3525.632568359375,3567.5751439944142,3522.2494455944416,3567.5751439944142,1568095
2024-05-30,3463.0205078125,3517.0590544137885,3443.8797249385125,3500.930948347214,2919230
2024-05-31,3402.63232421875,3475.7190986563346,3386.6895544695403,3466.635356473782,10956800
2024-06-03,3432.200927734375,3477.3412961491067,3425.851518249575,3459.961773430714,2156773
2024-06-04,3443.462646484375,3471.2698818530243,3328.989527550103,3429.559028800051,3395997
2024-06-05,3472.61376953125,3507.2338672517226,3429.5589463958036,3444.389471569407,2799670
2024-06-06,3550.427734375,3559.2333589407076,3468.025717115301,3504.638577151665,4328036
2024-06-07,3609.33203125,3628.843482718929,3556.8228029187662,3556.8228029187662,4552445
2024-06-10,3576.658935546875,3620.4089366489284,3561.08683988795,3610.3057325626605,1734661
2024-06-11,3570.54150390625,3596.355749469534,3560.2527371623205,3563.9603682346064,1419898
2024-06-12,3551.586181640625,3608.9155195936296,3547.693214139478,3591.211490093849,2177001
2024-06-13,3594.6875,3605.6714482720763,3570.4489508339425,3574.898153664247,1932323
2024-06-14,3551.95703125,3604.7443844726295,3548.2030094526167,3604.7443844726295,1860730
2024-06-18,3536.245849609375,3561.1795775806077,3517.6613039518497,3546.3954442186373,1774045
2024-06-19,3523.825439453125,3553.625661858595,3515.714995969622,3547.8786522964565,1509050
2024-06-20,3510.431640625,3531.4724028758133,3503.757949581445,3518.542084048452,2846526
2024-06-21,3532.2138671875,3594.363079879569,3520.4421834921905,3547.2761188024833,4642195
2024-06-24,3537.82177734375,3575.083426076877,3514.185628169532,3530.3601242080126,1702154
2024-06-25,3557.88916015625,3566.41666656242,3515.668465075754,3538.007033326123,1338808
2024-06-26,3574.017578125,3584.3061190627222,3560.2529065957383,3563.4970839383795,1639845
2024-06-27,3646.59423828125,3653.8705550444147,3539.0267689087714,3550.9837890347926,4526556
2024-06-28,3618.786865234375,3670.554754499888,3612.947527343435,3631.439292021709,2731571
2024-07-01,3687.424560546875,3709.206893822337,3600.1098911444064,3600.1098911444064,2658723
2024-07-02,3723.75927734375,3729.320724102144,3691.4566765329196,3701.699052905465,2307449
2024-07-03,3675.4208984375,3731.8233246647856,3665.920094147989,3726.1690969595234,1821198
2024-07-04,3727.0498046875,3751.5203059355035,3691.039573096493,3707.4921862442698,2518001
2024-07-05,3718.56884765625,3732.4260743437953,3696.508396221036,3716.900368316538,1668616
2024-07-08,3701.328125,3736.5970115088844,3687.285562563459,3728.023114490228,1758882
2024-07-09,3694.19091796875,3714.0730443794923,3684.551167677433,3693.7274640836704,1305801
2024-07-10,3623.42138671875,3710.68988827446,3616.7940867398565,3692.522405623858,2669716
2024-07-11,3636.907958984375,3689.092911509367,3610.8619865173036,3643.6744309405326,4872189
2024-07-12,3878.1357421875,3892.966265730662,3681.028679444162,3689.0927313615903,13509164
2024-07-15,3864.464599609375,3930.089497924817,3853.202306545461,3926.103974989564,4848030
2024-07-16,3873.037841796875,3887.9606943936283,3841.939815447988,3867.0591058147356,2029521
2024-07-18,4000.116455078125,4008.8759141236847,3855.936139365209,3855.936139365209,5613364
2024-07-19,3997.1904296875,4049.543087779747,3981.2571303488753,4011.12633936727,3903354
2024-07-22,3983.207275390625,4013.4947357577657,3962.4426843116894,3994.913527390536,1896386
2024-07-23,3997.14404296875,4052.2838814085662,3963.6511354841136,3979.1666292711343,2365208
2024-07-24,4000.767578125,4031.2873123813406,3965.32400369121,3983.347690266691,1809793
2024-07-25,4015.86376953125,4034.9095086348684,3970.990331539355,3990.314607319079,2810342
2024-07-26,4076.578369140625,4108.723954458355,4029.3818216621617,4041.4133370768022,3552210
2024-07-29,4070.30712890625,4116.667158057409,4060.923526939503,4101.802189759301,1746803
2024-07-30,4055.6748046875,4086.0085427265517,4020.323776464771,4079.598115277588,1797906
2024-07-31,4074.255859375,4100.873353963842,4036.768174665359,4041.413477513075,2330091
2024-08-01,4085.172607421875,4105.797481325745,4055.395941895072,4087.3092654244533,2202244
2024-08-02,3979.213134765625,4086.0088406037335,3967.089074437913,4055.349838389108,2811282
2024-08-05,3860.29296875,3938.2877856411073,3818.9035015045465,3938.2877856411073,2787771
2024-08-06,3875.298095703125,3956.1726465616275,3865.63550170226,3875.065830532775,2203067
2024-08-07,3902.472412109375,3943.8156049253885,3883.7514798638163,3928.0678477776632,1237666
2024-08-08,3876.5517578125,3931.7845938309133,3864.8922283404063,3884.402501608471,2441283
2024-08-09,3928.764892578125,3951.898410084894,3907.210505857532,3917.848430860645,1302536
2024-08-12,3898.013427734375,3938.28829973055,3889.3733446981496,3929.926753446621,936912
2024-08-13,3899.220703125,3933.64221368893,3886.260127506092,3914.1319429077616,1495593
2024-08-14,3990.547607421875,4000.721002615426,3891.0451248057766,3910.416129361195,3226545
2024-08-16,4102.77783203125,4112.951226936545,4018.280043659057,4041.413561593398,3457058
2024-08-19,4171.4814453125,4175.429952248486,4078.9006616478773,4107.376273881194,2055210
2024-08-20,4202.41943359375,4241.161440255413,4180.772504085293,4185.417806867609,2212298
2024-08-21,4228.6201171875,4236.51713377458,4173.851803046981,4197.4965812266555,1896990
2024-08-22,4182.63037109375,4237.398669027107,4178.171062150779,4236.5158800949575,1829872
2024-08-23,4147.232421875,4186.345953491699,4138.963875456174,4180.771591369873,1809253
2024-08-26,4183.04833984375,4229.222371308714,4166.836053784951,4170.552295527457,1844164
2024-08-27,4178.125,4190.06352004845,4168.509131570201,4185.4182168111465,930697
2024-08-28,4186.3935546875,4238.83920976465,4141.101848062617,4179.611593409034,1848058
2024-08-29,4191.7353515625,4232.8000107357375,4143.61019488178,4143.61019488178,2133641
2024-08-30,4230.70947265625,4266.47830377286,4169.437748026632,4180.772468175268,3637222
2024-09-02,4200.32958984375,4262.530383589784,4191.921772178967,4251.381655472286,1216500
2024-09-03,4192.2470703125,4232.707481664155,4176.963840595747,4200.329626081671,1717263
2024-09-04,4161.494140625,4168.694359320059,4121.962798795058,4159.357482985526,1265505
2024-09-05,4158.4287109375,4179.843374955519,4138.1749189531665,4163.120285213532,1688793
2024-09-06,4140.59033203125,4198.378075871805,4125.028568849218,4156.570353890225,1649179
2024-09-09,4133.90185546875,4171.714807408975,4116.203430594168,4138.965417739988,1184938
2024-09-10,4188.06591796875,4217.88885396822,4125.447324234446,4127.305445435125,1385591
2024-09-11,4161.58740234375,4226.621639858806,4154.061921274154,4200.700941634944,1325919
2024-09-12,4197.21728515625,4211.0601974701785,4116.94608580757,4190.295602177849,2742216
2024-09-13,4201.76904296875,4224.438028089181,4185.417487693372,4208.643999833735,1458786
2024-09-16,4193.08203125,4223.555032227935,4175.615876433368,4205.85661230128,1155120
2024-09-17,4186.02197265625,4214.033060161901,4149.184809090063,4193.0829242332575,1699364
2024-09-18,4037.836669921875,4178.03182491242,4014.47088636393,4178.03182491242,2961779
2024-09-19,3991.383056640625,4108.491401339115,3978.0509481369045,4078.62174424568,2927551
2024-09-20,3980.93212890625,4023.4833814320996,3927.604135103798,4010.6620715019503,5447908
2024-09-23,3965.695556640625,4003.694048146223,3951.29511594063,3994.9609683857766,1702319
2024-09-24,3968.296142578125,3986.598816855598,3939.216728843565,3950.0401935138225,3012026
2024-09-25,3971.50146484375,3985.2981043185428,3939.2166117170595,3950.6905998877737,2713073
2024-09-26,3987.992431640625,4010.5684216660406,3957.7979636084015,3957.7979636084015,3964251
2024-09-27,4003.04443359375,4067.4281653059797,3995.007694793151,4027.4785510738743,3012477
2024-09-30,3965.695556640625,3993.799642522874,3957.8448123502358,3982.790182613972,2503416
2024-10-01,3983.71875,3991.011966244493,3941.9577493270317,3953.66354966123,1823365
2024-10-03,3932.481201171875,3975.4502533375357,3911.345072809307,3960.2137504333123,3350119
2024-10-04,3950.597900390625,3993.1024224537377,3924.398210251953,3925.280999271066,2965463
2024-10-07,3969.737060546875,3992.406050657443,3929.369192103598,3970.712392814344,1472619
2024-10-08,3951.52734375,3975.8221898436273,3905.724833607358,3969.5047586663354,1541867
2024-10-09,3951.24853515625,3990.315352669941,3945.4419062961365,3957.798231053306,1082504
2024-10-10,3927.510498046875,3989.246753361262,3900.7537355297673,3951.526804113441,2378875
2024-10-11,3854.858642578125,3941.0290181370206,3820.7156635830906,3849.098285072824,5759183
2024-10-14,3843.19873046875,3869.909224735711,3829.7740759707513,3846.311174442351,2137590
2024-10-15,3824.75634765625,3874.1362795372975,3804.5030088222256,3837.995460690613,2759474
2024-10-16,3804.456787109375,3823.0844981328532,3778.675354588552,3795.212679191423,2359151
2024-10-17,3817.510009765625,3836.974010815032,3802.5985417542856,3821.0402585925135,2522659
2024-10-18,3839.907958984375,3861.4217056150137,3799.81450984284,3809.127780700298,2361000
2024-10-21,3799.67529296875,3855.6481475353057,3790.501629279664,3848.802801800323,1595450
2024-10-22,3739.744140625,3808.941792786158,3731.222588221232,3786.7761613201965,1928049
2024-10-23,3787.00927734375,3831.0608725895195,3720.7918215935465,3724.9364095884875,1966476
2024-10-24,3769.919189453125,3798.8835556125446,3729.034017325969,3729.034017325969,2676744
2024-10-25,3778.90673828125,3810.990914951962,3755.763166335102,3778.441074679716,1759676
2024-10-28,3809.91943359375,3850.1061056967715,3772.8059589205664,3789.5232343448033,1532534
2024-10-29,3795.39111328125,3821.701106275593,3781.2815973687175,3814.576544255364,1445885
2024-10-30,3804.145263671875,3824.960515939356,3781.2347527404995,3795.158047833668,1935002
2024-10-31,3695.9248046875,3798.2311725944933,3688.0551365503707,3790.501112565659,3740372
2024-11-01,3710.59375,3724.3308260712956,3703.0035243410357,3715.8558850555814,154895
2024-11-04,3691.920166015625,3717.764492575113,3644.5157084293937,3693.922655669424,2269192
2024-11-05,3698.62646484375,3712.2703177359813,3670.4538162959543,3670.4538162959543,967590
2024-11-06,3855.3681640625,3864.8210432401042,3702.258078759821,3728.6612931693503,3792017
2024-11-07,3865.845947265625,3916.975719116069,3804.518188145807,3883.3551713111415,3724349
2024-11-08,3862.21337890625,3883.401069856363,3834.878838313008,3869.663995504092,1648039
2024-11-11,3910.363037109375,3943.51791603856,3834.8787074290326,3844.7044805818127,1406487
2024-11-12,3909.15283203125,3928.3382639573533,3878.3726489183473,3926.475609493647,1587640
2024-11-13,3865.333740234375,3908.5472291817673,3847.358853332509,3891.1780687289943,1098813
2024-11-14,3861.18896484375,3874.3207680121654,3833.7616543718636,3851.0375903197846,1825432
2024-11-18,3743.469482421875,3923.6812860911455,3716.181551430071,3923.6812860911455,3313944
2024-11-19,3762.142822265625,3848.3835842405188,3738.4405905885956,3743.8421064286954,1776233
2024-11-21,3793.156005859375,3811.4098822098795,3747.660582048356,3767.1252292109634,2384347
2024-11-22,3953.111328125,3962.750655117127,3775.6002816538157,3791.4328432690386,3096553
2024-11-25,4018.76953125,4030.8767831616365,3960.189149488993,3986.079860138673,4052167
2024-11-26,4053.787841796875,4066.733198149224,4014.0199908461996,4024.3109738880953,2060669
2024-11-27,4035.021240234375,4076.7913536382084,4027.1049595017485,4059.6086406624336,1558993
2024-11-28,3953.390625,4041.913545627335,3942.3079225932315,4022.4020594566896,2558544
2024-11-29,3977.55908203125,4003.4966369290128,3907.523090835983,3930.201000354305,2017425
2024-12-02,3982.960205078125,3993.7173066183545,3939.560268502564,3976.766970418375,1670944
2024-12-03,4007.268310546875,4027.9903417849596,3972.529986146478,4018.071797558005,2010905
2024-12-04,4055.370361328125,4085.6853292498736,3994.508048474772,4017.3255608945797,3302642
2024-12-05,4157.490234375,4180.727025606259,4060.585839082934,4098.583799897478,3746747
2024-12-06,4140.21435546875,4158.375232745017,4109.713394915021,4147.199308267314,1842087
2024-12-09,4146.408203125,4162.473596939852,4112.321537472264,4126.198676219265,2066639
2024-12-10,4128.15380859375,4185.1975942064855,4109.108442002176,4122.193406026578,2087828
2024-12-11,4123.40380859375,4143.147667667823,4104.357990003328,4127.501556345011,1635256
2024-12-12,4149.015625,4177.00182096417,4122.05352499162,4125.825217645854,1914642
2024-12-13,4166.66455078125,4186.222421425734,4092.624040484277,4130.389630221359,1967048
2024-12-16,4111.99609375,4167.689279201268,4095.0457565693796,4152.788043789598,1646224
2024-12-17,4031.250244140625,4128.527563155076,4021.471307427335,4107.153419581878,3225027
2024-12-18,4049.270263671875,4062.4484500185695,3995.020464906726,4015.6028829417764,1575404
2024-12-19,3978.535888671875,4064.3111999507137,3969.3158419317006,3987.9423827197425,3015763
2024-12-20,3883.913330078125,4081.0754644719555,3867.3358891418975,4031.7151268140337,4116989
2024-12-23,3872.7373046875,3927.4063874513017,3832.31779942793,3911.6202111793405,2195338
2024-12-24,3892.4814453125,3928.337537104468,3872.737129750613,3872.737129750613,1181886
2024-12-26,3882.7958984375,3911.527430384508,3858.62777832456,3892.48160931481,1208464
2024-12-27,3878.837890625,3893.8323483767854,3862.4464421773887,3877.114844483566,858100
2024-12-30,3873.203125,3910.921874141445,3829.617196780828,3865.938955213331,1527169
2024-12-31,3813.5986328125,3855.6481919731173,3755.157851490963,3851.0379404710184,1555429
2025-01-01,3830.036376953125,3850.1062943866386,3804.890317466962,3813.22564967337,763161
2025-01-02,3888.989501953125,3895.7416240603297,3815.6011015015547,3837.0680112666887,1720835
2025-01-03,3818.34814453125,3892.9011567771527,3811.270194517517,3892.9011567771527,1791953
2025-01-06,3813.784423828125,3864.6813582169702,3787.148378172113,3823.5633582481973,2085593
2025-01-07,3751.6650390625,3856.020287112112,3736.065309985075,3832.364669490885,2669054
2025-01-08,3826.264404296875,3842.655853224678,3741.839688389106,3757.8118581960475,2181277
2025-01-09,3761.49072265625,3853.5988861539504,3748.8711943929684,3819.3726136468736,2392472
2025-01-10,3972.71533203125,4001.9125274108405,3883.633986340052,3911.5737991914198,7894300
2025-01-13,3996.418212890625,4026.0810749677194,3937.0924887364367,3953.4839382998034,4003771
2025-01-14,3942.35400390625,4017.6518909895462,3929.315424489214,4006.5691894349775,3441709
2025-01-15,3957.767822265625,3964.1475039910265,3918.512475086078,3928.3377943076216,1653474
2025-01-16,3917.44140625,3999.118983314416,3903.984001105146,3967.4538586211947,2637705
2025-01-17,3911.750244140625,3946.179768328342,3888.7499900580783,3945.5156582213353,1761466
2025-01-20,3867.647216796875,3932.1425484323627,3858.447160711793,3932.1425484323627,1287799
2025-01-21,3827.85888671875,3899.135870393051,3822.3102791739225,3884.245030505511,1971591
2025-01-22,3942.38623046875,3948.598485486215,3835.77871966863,3841.2798581228535,2409223
2025-01-23,3931.810546875,3975.3449548724125,3926.688470425829,3953.198226312215,1822998
2025-01-24,3938.355224609375,3962.683237549143,3892.49689011529,3892.49689011529,1910099
2025-01-27,3855.64892578125,3942.149041037749,3832.7910788257336,3890.5999221421316,1551782
2025-01-28,3832.079345703125,3890.5995312485556,3820.6977771085412,3861.007499214359,2468272
2025-01-29,3888.512939453125,3896.148353343233,3845.0734688360117,3845.0734688360117,1217089
2025-01-30,3888.750244140625,3917.0619915773636,3849.3417440444105,3888.6080671418995,1531251
2025-01-31,3900.463623046875,3915.686749530312,3874.7129156799383,3898.1874018590165,1492943
2025-02-01,3863.236328125,3922.752448425496,3846.9702619730892,3901.032713879516,437172
2025-02-03,3858.96875,3866.8885186427515,3792.623725946494,3823.1642266792337,1265713
2025-02-04,3895.389404296875,3906.5815588564824,3856.5026066809596,3873.242905885086,2547132
2025-02-05,3880.261474609375,3936.1259160718655,3865.9395744358853,3936.1259160718655,1693912
2025-02-06,3872.341796875,3926.1671344471406,3842.749763323274,3893.8244160755,2284536
2025-02-07,3821.740966796875,3879.2179810962175,3801.4439286634815,3879.2179810962175,1548940
2025-02-10,3828.902099609375,3843.176530616503,3807.4669498989556,3831.7949614241543,1339511
2025-02-11,3759.284912109375,3831.7949459001434,3751.1754977809574,3811.308028813468,1810908
2025-02-12,3746.57568359375,3814.4858114252734,3737.0910418049134,3766.446193388272,1678002
2025-02-13,3708.636962890625,3779.1078947757164,3701.144188811121,3763.5057059907817,2277310
2025-02-14,3732.06396484375,3744.536174828968,3699.009899147157,3722.7215010647665,1681975
2025-02-17,3703.278076171875,3731.257767104663,3657.467213858333,3657.7517993998813,1799806
2025-02-18,3673.591064453125,3722.1523795147264,3665.33947318774,3697.492313192335,2149879
2025-02-19,3589.0830078125,3675.2508303067148,3573.9548205315027,3672.6425540939376,4366672
2025-02-20,3584.625,3592.781883594646,3557.973298668796,3567.647585834546,2888572
2025-02-21,3590.885009765625,3620.2873962692524,3580.451904877241,3581.495307989525,1833931
2025-02-24,3486.1748046875,3569.260122487774,3480.8633130033377,3550.2433706104594,2508516
2025-02-25,3442.498046875,3469.4818051991183,3434.625748244206,3438.1824887498096,4101954
2025-02-27,3426.374267578125,3450.512634279707,3415.134874592875,3425.567980413952,3823856
2025-02-28,3303.73779296875,3414.4709839051175,3278.8406087111084,3400.196551952343,7085018
2025-03-03,3313.032470703125,3341.6760393458467,3297.0032889623258,3305.3972886171223,4990439
2025-03-04,3350.02294921875,3367.9962990962294,3285.764501101665,3294.964557324782,2797737
2025-03-05,3364.24951171875,3414.8026927498004,3339.3997995005207,3339.3997995005207,2501894
2025-03-06,3415.988525390625,3423.4338299242468,3353.8641244726305,3373.6869322947687,2786513
2025-03-07,3425.09375,3438.1826018027277,3390.190222378938,3414.470997652364,2051315
2025-03-10,3404.654296875,3435.4321442725973,3397.9678097594306,3420.636010676855,1004626
2025-03-11,3391.043701171875,3403.8004968476407,3355.3338893126197,3374.6352261327497,1995450
2025-03-12,3325.505126953125,3385.3058409889845,3307.1524836446633,3381.274868144773,3174167
2025-03-13,3330.10498046875,3342.672130004524,3304.5439188567675,3321.8059194545594,1693004
2025-03-17,3317.44287109375,3348.505070694925,3298.141765391246,3309.1912796488264,2690906
2025-03-18,3317.44287109375,3317.44287109375,3317.44287109375,3317.44287109375,0
2025-03-19,3316.8740234375,3364.2022912119846,3284.294187734508,3364.2022912119846,3051244
2025-03-20,3379.519775390625,3394.505554527131,3331.0059291540974,3331.0059291540974,2845192
2025-03-21,3393.69970703125,3429.8835221492395,3286.4283178007922,3295.912959410607,4161925
2025-03-24,3441.928955078125,3461.6570558488297,3382.7923538442037,3414.4709640539177,1834751
2025-03-25,3469.244384765625,3518.8016314620927,3450.512219746386,3457.1514681076355,3135390
2025-03-26,3448.42578125,3490.8220797184467,3438.988609875757,3459.7598808023267,1734499
2025-03-27,3463.0322265625,3474.2241497420814,3424.4297823215356,3428.5556939598323,2528474
2025-03-28,3420.303466796875,3472.2793419166683,3406.787854378717,3462.8421711364117,2051919
2025-04-01,3367.806396484375,3399.2953585160476,3343.3359762190476,3388.577667798288,2618493
2025-04-02,3361.3095703125,3380.421262394588,3348.126010889205,3361.3570398330285,1764313
2025-04-03,3227.765625,3321.52139726939,3221.1263760619972,3311.0882917953854,4537821
2025-04-04,3129.3623046875,3224.445829064787,3125.663387385046,3189.305420015634,5317367
2025-04-07,3105.319091796875,3121.7748058386424,2898.5539074179674,2940.238860434007,6623955
2025-04-08,3123.244873046875,3176.4063332063806,3087.535291604866,3131.875989149625,5557558
2025-04-09,3079.28369140625,3101.4776590955953,3046.5142098890965,3092.5147195117684,2990265
2025-04-11,3064.961669921875,3128.9355257101774,3040.7758359181594,3120.020055994998,7108961
2025-04-15,3080.801025390625,3143.5893021337306,3071.69590901875,3143.5893021337306,3512160
2025-04-16,3105.081787109375,3109.1602290119804,3062.5905495252055,3080.801013758816,2384391
2025-04-17,3128.88818359375,3133.3461501914685,3052.1575291360596,3078.240292358944,2932346
2025-04-21,3150.418701171875,3181.1488478659085,3114.8512945544117,3120.5420796132057,2432946
2025-04-22,3143.58935546875,3162.0844056249766,3125.189244347029,3151.3669464223676,2710498
2025-04-23,3237.10791015625,3244.6006837766467,3165.3092254984945,3191.5816342442954,3543923
2025-04-24,3226.295654296875,3236.633820616935,3213.1118640484187,3225.8214222352462,2252175
2025-04-25,3270.30419921875,3298.568475558524,3229.5202431380058,3243.747204561521,2742991
2025-04-28,3266.036376953125,3279.5994609272393,3229.5205063236217,3257.9744314894683,1593296
2025-04-29,3293.541748046875,3314.8821913387555,3253.6113148639492,3276.9436254865236,1578332
2025-04-30,3275.71044921875,3329.014085869881,3192.53019311335,3293.06738873724,2809332
2025-05-02,3254.180419921875,3311.562499608635,3243.7473145242825,3293.0674491310842,1721761
2025-05-05,3276.279541015625,3323.892391856476,3268.7865357954893,3272.201099131072,1284443
2025-05-06,3281.68603515625,3294.0160693923863,3259.871359200009,3281.68603515625,1324763
2025-05-07,3267.5537109375,3281.211501134211,3244.3163408615387,3244.3163408615387,1477128
2025-05-08,3271.15771484375,3297.809648457028,3251.9987864937443,3270.304189784248,2543591
2025-05-09,3263.001220703125,3268.5970664946117,3222.976080385976,3223.8296054868374,2531757
2025-05-12,3433.819091796875,3443.3986711517946,3321.710689429311,3324.3664350329263,2228678
2025-05-13,3333.851318359375,3436.2854413701325,3329.5832299005933,3433.819342081611,3062887
2025-05-14,3365.814453125,3377.4806076856794,3327.7811822404,3339.542044274439,2119499
2025-05-15,3395.40673828125,3414.4709604337913,3332.997982084671,3380.3262508294533,3548330
2025-05-16,3377.76513671875,3408.6849264465072,3363.348529175367,3408.6849264465072,1666727
2025-05-19,3337.455322265625,3367.0473541083206,3323.1334225866804,3367.0473541083206,2537377
2025-05-20,3318.01220703125,3374.6354708973113,3313.9337648440714,3349.785756293493,2038374
2025-05-21,3344.094970703125,3354.7177229486574,3318.012206388427,3327.212262398612,1440153
2025-05-22,3297.809814453125,3317.5379148748953,3273.4343323692665,3314.8821689714327,2034383
2025-05-23,3333.47216796875,3352.820743852965,3286.9974249846496,3297.8098235860703,1274331
2025-05-26,3355.002197265625,3362.3053247198645,3329.204019365113,3339.542185709067,967470
2025-05-27,3318.39111328125,3357.5627247146417,3303.595213090552,3349.9750123424055,2467680
2025-05-28,3317.44287109375,3347.129844047208,3312.985136088664,3338.593667057572,1222933
2025-05-29,3317.822265625,3350.449337105284,3306.819989757275,3324.0819895701998,3188072
2025-05-30,3284.910400390625,3325.97894134562,3275.1414056184462,3310.139637529337,3404365
2025-06-02,3272.01123046875,3281.6855171845687,3242.4191992844703,3272.2008769614918,1877585
2025-06-03,3229.7099609375,3294.490106360913,3225.252225904789,3268.407343175387,2848125
2025-06-04,3235.1640625,3248.465034332547,3224.7340073768614,3242.9150002967904,2544807
2025-06-05,3225.786865234375,3262.0530702216233,3218.7057063727016,3262.0530702216233,3584683
2025-06-06,3238.322021484375,3244.7331673196672,3213.9212139850256,3225.7868448606714,2070390
2025-06-09,3274.396728515625,3285.975243758928,3244.7330032516393,3253.440835404879,1718678
2025-06-10,3313.629638671875,3335.5426613582063,3275.6409764041855,3291.7168496023487,2419874
2025-06-11,3322.24169921875,3338.604687522634,3300.424692969312,3320.423693236899,2847013
2025-06-12,3286.166748046875,3324.9209717927824,3275.640909498604,3322.2416207116808,4060134
2025-06-13,3297.1708984375,3301.76403815699,3246.933943792306,3246.933943792306,2178493
2025-06-16,3345.590087890625,3357.7426005937496,3278.5116939874692,3291.716884024651,1934088
2025-06-17,3363.77099609375,3368.2683531373627,3337.743514633776,3358.6994089523137,2111940
2025-06-18,3302.62548828125,3385.492643029953,3294.6834510545355,3367.4074309500347,2696327
2025-06-19,3276.40625,3302.242397415304,3265.8804121641356,3301.2855030665887,2672768
2025-06-20,3287.60205078125,3297.7452248908758,3263.871022884297,3277.3633274014865,2351248
2025-06-23,3247.317138671875,3277.3635313225304,3224.73433592903,3267.7945867055305,3123421
2025-06-24,3244.25439453125,3293.726017546798,3236.2165757260095,3286.549310178985,3403048
